WZ_CD,Emp_2011
E33004084,765
E33008754,316
E33008755,654
E33008756,288
E33008757,574
E33008758,271
E33008759,300
E33008760,278
E33008761,322
E33008762,247
E33008763,619
E33004058,479
E33004059,1239
E33004060,373
E33004061,320
E33004062,254
E33004066,724
E33004067,223
E33004068,251
E33004069,243
E33004157,1824
E33008764,614
E33008765,284
E33008766,403
E33008767,318
E33008768,449
E33008769,272
E33004054,348
E33004063,635
E33008770,273
E33008771,263
E33008772,701
E33008773,323
E33008774,261
E33008775,1040
E33008776,290
E33008777,296
E33008778,1301
E33004055,760
E33004070,376
E33004071,1461
E33004072,538
E33004073,384
E33008779,714
E33008780,279
E33008781,536
E33008782,687
E33004074,711
E33004075,276
E33004076,329
E33008783,295
E33008784,549
E33008785,484
E33008786,558
E33008787,250
E33008788,391
E33008789,496
E33008790,300
E33004077,855
E33008791,776
E33008792,312
E33008793,274
E33008794,323
E33004079,410
E33004080,1103
E33004081,459
E33004082,434
E33008795,1767
E33008796,437
E33008797,286
E33008798,324
E33008799,257
E33008800,388
E33004097,985
E33004098,173
E33004099,563
E33004100,395
E33008801,489
E33008802,326
E33008803,445
E33008804,521
E33008805,308
E33008806,386
E33008807,300
E33008808,254
E33004101,745
E33008809,320
E33008810,693
E33008811,310
E33008812,325
E33008813,301
E33008814,248
E33008815,295
E33008816,368
E33008817,368
E33004094,237
E33004095,514
E33004096,562
E33008818,432
E33008819,616
E33004087,465
E33004088,366
E33008820,238
E33008821,770
E33008822,402
E33008823,643
E33008824,243
E33008825,269
E33008826,505
E33004089,222
E33004090,409
E33004091,328
E33008827,246
E33008828,282
E33008829,378
E33008830,402
E33008831,345
E33008832,337
E33008833,347
E33004092,364
E33004093,303
E33008834,300
E33008835,635
E33008836,613
E33008837,422
E33008838,425
E33008839,292
E33008840,472
E33008841,228
E33008842,297
E33008843,368
E33008844,338
E33008845,240
E33004104,233
E33004105,1748
E33008846,528
E33008847,553
E33004085,870
E33004086,418
E33008848,308
E33008849,281
E33008850,363
E33008851,496
E33008852,494
E33008853,372
E33008854,363
E33008855,487
E33008856,237
E33004102,291
E33004103,218
E33004179,271
E33004180,216
E33004181,1080
E33008857,1357
E33008858,288
E33008859,439
E33008860,383
E33008861,286
E33008862,314
E33008863,454
E33008864,409
E33006154,391
E33006155,285
E33006156,335
E33006157,578
E33006158,439
E33006159,446
E33006160,448
E33006161,263
E33002976,454
E33002977,545
E33002978,456
E33002979,381
E33002980,413
E33006162,255
E33006163,451
E33006164,267
E33006165,308
E33006166,407
E33006167,287
E33006168,266
E33002972,536
E33002973,614
E33002981,829
E33002982,375
E33002983,402
E33002984,204
E33002985,681
E33002986,669
E33002987,282
E33002988,360
E33002989,305
E33002990,519
E33002991,1165
E33002992,401
E33002993,253
E33002994,366
E33006169,880
E33006170,976
E33006171,290
E33006172,1292
E33006173,282
E33006174,296
E33006175,450
E33006176,200
E33006177,255
E33006178,278
E33006179,644
E33002996,991
E33004255,233
E33004256,227
E33004257,266
E33006180,749
E33006181,325
E33006182,313
E33006183,278
E33006184,296
E33006185,269
E33006186,256
E33006187,414
E33006188,283
E33003007,918
E33006189,305
E33006190,335
E33006191,383
E33006192,4759
E33006193,620
E33006194,362
E33002995,1283
E33006195,245
E33006196,428
E33006197,284
E33006198,252
E33006199,413
E33006200,292
E33006201,260
E33006202,582
E33006203,620
E33006204,911
E33003000,855
E33003001,735
E33003002,375
E33003003,433
E33003004,288
E33003005,372
E33003006,583
E33006205,433
E33006206,477
E33002997,246
E33002998,295
E33002999,1249
E33006207,537
E33006208,543
E33006209,391
E33006210,329
E33002974,1032
E33003008,1497
E33006211,424
E33006212,555
E33006213,249
E33006214,737
E33006215,510
E33006216,367
E33002975,2042
E33006217,338
E33006218,499
E33006219,1180
E33003022,4818
E33006220,322
E33006221,299
E33006222,781
E33006223,257
E33006224,261
E33006225,294
E33006226,279
E33006227,563
E33006228,821
E33006229,333
E33006230,307
E33006231,251
E33006232,268
E33006233,483
E33006234,298
E33006235,332
E33006236,1418
E33006237,476
E33006238,580
E33003021,637
E33004624,120
E33004625,1735
E33004626,400
E33004627,267
E33006239,508
E33006240,630
E33006241,297
E33006242,437
E33006243,1223
E33006244,745
E33006245,416
E33006246,443
E33006247,1375
E33006248,733
E33006249,782
E33006250,286
E33006251,299
E33006252,292
E33006253,252
E33006254,483
E33006255,361
E33006256,467
E33006257,266
E33003020,235
E33006258,253
E33006259,357
E33006260,364
E33003029,385
E33006261,695
E33006262,483
E33006263,295
E33006264,526
E33006265,341
E33004108,296
E33004109,472
E33004110,209
E33004111,229
E33004112,304
E33004113,232
E33004114,292
E33004115,356
E33004116,288
E33004117,344
E33006266,265
E33006267,273
E33006268,403
E33006269,241
E33006270,269
E33006271,864
E33006272,318
E33006273,570
E33006274,351
E33006275,387
E33006276,658
E33006277,308
E33006278,285
E33006279,325
E33006280,231
E33006281,310
E33006282,294
E33006283,349
E33006284,267
E33006285,294
E33006286,342
E33006287,424
E33006288,997
E33006289,601
E33006290,329
E33006291,429
E33006292,504
E33006293,547
E33006294,323
E33003045,998
E33003046,216
E33003047,273
E33003048,242
E33003049,270
E33003050,217
E33003051,309
E33003052,195
E33003053,244
E33006295,276
E33006296,294
E33006297,241
E33006298,291
E33006299,282
E33006300,628
E33006301,378
E33006302,1682
E33006303,376
E33006304,271
E33006305,365
E33006306,227
E33006307,696
E33006308,955
E33006309,414
E33006310,333
E33006311,290
E33006312,326
E33003018,1385
E33003019,3699
E33004118,1361
E33006313,238
E33006314,662
E33006315,401
E33006316,277
E33006317,460
E33003030,330
E33003031,669
E33003032,214
E33003033,628
E33003034,376
E33003035,224
E33003036,320
E33006318,354
E33006319,326
E33006320,271
E33006321,407
E33006322,281
E33003023,607
E33003024,952
E33003025,227
E33003026,214
E33003027,457
E33003028,1085
E33006323,393
E33006324,287
E33006325,352
E33006326,347
E33006327,258
E33006328,280
E33006329,330
E33006330,454
E33006331,315
E33003043,265
E33006332,384
E33006333,293
E33006334,350
E33006335,287
E33006336,423
E33003042,612
E33004549,5754
E33006337,657
E33006338,751
E33006339,2024
E33006340,382
E33006341,306
E33006342,242
E33006343,318
E33006344,705
E33006345,304
E33006346,400
E33006347,368
E33006348,292
E33006349,572
E33006350,369
E33006351,420
E33006352,315
E33006353,254
E33003037,1197
E33006354,781
E33006355,663
E33006356,443
E33006357,269
E33006358,298
E33006359,327
E33003010,553
E33003011,314
E33006360,621
E33006361,237
E33006362,475
E33006363,282
E33006364,242
E33006365,621
E33006366,334
E33003038,253
E33006367,248
E33006368,301
E33006369,392
E33006370,710
E33006371,372
E33006372,564
E33006373,464
E33006374,429
E33006375,611
E33006376,512
E33006377,262
E33006378,570
E33006379,279
E33006380,268
E33006381,361
E33006382,282
E33006383,641
E33006384,395
E33006385,270
E33006386,541
E33006387,274
E33006388,289
E33006389,555
E33006390,376
E33006391,251
E33006392,436
E33006393,851
E33006394,322
E33006395,253
E33006396,288
E33006397,262
E33006398,300
E33006399,454
E33006400,600
E33006401,371
E33006402,364
E33006403,253
E33006404,517
E33006405,315
E33003013,1234
E33006406,294
E33006407,573
E33006408,667
E33006409,1748
E33003016,289
E33003017,379
E33006410,387
E33006411,400
E33006412,301
E33006413,289
E33006414,603
E33006415,687
E33006416,738
E33006417,279
E33006418,496
E33006419,279
E33004522,473
E33004523,832
E33006420,720
E33006421,752
E33006422,329
E33006423,263
E33006424,335
E33003054,283
E33003055,380
E33006425,330
E33006426,645
E33006427,429
E33006428,359
E33006429,455
E33006430,350
E33006431,517
E33006432,263
E33006433,304
E33006434,456
E33006435,231
E33006436,277
E33006437,400
E33006438,413
E33006439,291
E33003012,971
E33003014,624
E33003015,1486
E33006440,286
E33006441,543
E33006442,500
E33006443,330
E33006444,259
E33006445,260
E33006446,245
E33006447,750
E33006448,385
E33004603,395
E33006449,454
E33006450,486
E33006451,261
E33006452,289
E33003039,1331
E33003040,228
E33003041,557
E33004601,638
E33004602,964
E33006453,1241
E33006454,488
E33006455,910
E33006456,2018
E33006457,2201
E33006458,2055
E33006459,2148
E33006460,838
E33006461,323
E33003044,1121
E33006462,818
E33004524,486
E33004525,287
E33004526,564
E33004546,710
E33004547,344
E33004577,233
E33004578,323
E33004579,528
E33004580,549
E33004581,973
E33004582,709
E33004583,358
E33004584,593
E33004585,308
E33004586,605
E33004587,207
E33004588,286
E33004589,994
E33004590,239
E33004591,201
E33004592,443
E33004593,394
E33004594,498
E33004595,312
E33004596,478
E33004597,421
E33004598,263
E33004599,1155
E33004600,430
E33004611,1113
E33004612,1564
E33004613,786
E33004614,1503
E33004615,384
E33004616,355
E33004617,449
E33004618,317
E33004619,378
E33004620,507
E33004621,523
E33004622,284
E33004623,232
E33004628,601
E33004629,392
E33008946,440
E33008947,378
E33008948,365
E33008949,890
E33008950,631
E33008951,447
E33008952,540
E33003009,322
E33004533,2535
E33004534,803
E33004535,370
E33004536,470
E33004537,266
E33004538,254
E33004539,461
E33004540,1221
E33004541,280
E33004542,331
E33004543,239
E33004544,523
E33004545,355
E33004548,271
E33004566,159
E33004567,309
E33008953,367
E33008954,274
E33008955,285
E33008956,4202
E33008957,521
E33008958,504
E33008959,370
E33008960,289
E33008961,473
E33008962,622
E33004527,312
E33004528,230
E33004529,214
E33004530,754
E33004531,971
E33004532,1260
E33004550,296
E33004551,449
E33004552,200
E33004553,609
E33004554,227
E33004555,739
E33004556,1713
E33004557,735
E33004558,323
E33004559,280
E33004560,619
E33004561,199
E33004562,332
E33004563,1115
E33004564,113
E33004565,334
E33004568,262
E33004569,691
E33004570,213
E33004571,979
E33004572,310
E33004573,468
E33004574,526
E33004575,277
E33004576,256
E33004604,423
E33004605,612
E33004606,1121
E33004607,2233
E33004608,1022
E33004609,704
E33004610,485
E33004630,2044
E33004631,1717
E33008963,720
E33008964,963
E33008965,473
E33006556,525
E33006557,281
E33006558,558
E33006559,366
E33006560,284
E33006561,376
E33006562,599
E33006563,362
E33006564,433
E33006565,234
E33006566,239
E33006567,316
E33006568,384
E33003117,202
E33003118,459
E33003119,593
E33003120,197
E33003121,285
E33003122,337
E33003123,232
E33003124,795
E33003125,328
E33003126,267
E33003127,235
E33003128,202
E33003129,500
E33003130,334
E33003131,204
E33003132,317
E33003133,456
E33003134,586
E33003135,790
E33006569,352
E33006570,222
E33006571,273
E33006572,351
E33006573,522
E33006574,600
E33006575,606
E33006576,440
E33006577,322
E33006578,504
E33006579,337
E33006580,437
E33006581,508
E33006582,323
E33003157,541
E33003158,412
E33006583,290
E33006584,220
E33006585,329
E33006586,294
E33006587,265
E33006588,319
E33003136,394
E33003139,520
E33006589,365
E33006590,336
E33006591,361
E33006592,375
E33006593,237
E33006594,287
E33006595,293
E33006596,239
E33003138,764
E33003140,2254
E33006597,534
E33006598,363
E33006599,721
E33006600,429
E33006601,362
E33006602,259
E33006603,427
E33006604,280
E33006605,904
E33006606,262
E33006607,507
E33006608,306
E33006609,341
E33006610,234
E33006611,283
E33006612,377
E33006613,395
E33006614,489
E33006615,278
E33006616,303
E33006617,353
E33006618,402
E33006619,612
E33003137,388
E33006620,262
E33006621,289
E33006622,282
E33006623,402
E33003162,535
E33006624,421
E33006625,298
E33006626,514
E33006627,275
E33006628,382
E33006629,310
E33006630,255
E33006631,585
E33003160,802
E33003161,327
E33006632,270
E33006633,325
E33006634,349
E33006635,330
E33006636,406
E33006637,336
E33003164,1342
E33006638,324
E33006639,344
E33006640,652
E33006641,358
E33006642,349
E33006643,419
E33006644,411
E33003159,749
E33006645,372
E33006646,555
E33006647,561
E33006648,509
E33006649,512
E33006650,308
E33006651,572
E33006652,287
E33006653,315
E33006654,695
E33006655,261
E33006656,247
E33006657,340
E33006658,314
E33006659,251
E33006660,437
E33006661,231
E33006662,235
E33006663,323
E33006664,251
E33006665,339
E33006666,234
E33006667,632
E33003165,839
E33006668,355
E33006669,359
E33006670,348
E33006671,467
E33006672,339
E33006673,572
E33006674,434
E33006675,441
E33003149,432
E33003150,585
E33003151,1038
E33003152,467
E33006676,288
E33006677,330
E33006678,601
E33006679,328
E33003166,350
E33006680,394
E33006681,253
E33006682,363
E33006683,240
E33003153,778
E33003154,1026
E33003156,839
E33003163,581
E33006684,479
E33006685,826
E33003112,320
E33003113,455
E33003114,199
E33006686,294
E33006687,427
E33006688,365
E33006689,345
E33006690,287
E33006691,362
E33006692,344
E33006693,607
E33003111,733
E33006694,677
E33006695,405
E33006696,456
E33006697,952
E33006698,410
E33006699,446
E33006700,299
E33006701,2094
E33006702,409
E33006703,253
E33006704,292
E33006705,453
E33006706,231
E33003155,906
E33006707,289
E33006708,323
E33006709,322
E33006710,724
E33006711,330
E33006712,246
E33006713,257
E33006714,235
E33006715,239
E33006716,648
E33003115,586
E33003141,654
E33003142,508
E33003143,161
E33003144,264
E33003145,213
E33003146,265
E33003147,313
E33003148,207
E33004182,239
E33004183,383
E33004184,279
E33004185,345
E33004186,755
E33006717,309
E33006718,791
E33006719,737
E33006720,309
E33006721,235
E33006722,462
E33006723,415
E33006724,1764
E33003116,1075
E33006725,733
E33006726,327
E33006727,515
E33006728,286
E33003102,382
E33003103,342
E33006463,783
E33006464,369
E33006465,357
E33006466,595
E33006467,229
E33006468,295
E33006469,470
E33006470,284
E33006471,261
E33006472,386
E33006473,473
E33006474,321
E33006475,624
E33006476,453
E33003063,984
E33003064,231
E33003065,292
E33003066,312
E33003067,417
E33003068,251
E33003069,1044
E33003070,210
E33003071,580
E33003072,198
E33003073,553
E33003074,519
E33003075,1093
E33003076,263
E33006477,408
E33006478,368
E33006479,452
E33006480,371
E33006481,346
E33006482,329
E33006483,240
E33006484,445
E33006485,296
E33006486,446
E33006487,345
E33006488,262
E33006489,482
E33006490,475
E33006491,270
E33006492,573
E33006493,327
E33003082,234
E33006494,435
E33006495,357
E33006496,271
E33006497,285
E33006498,390
E33003056,337
E33003057,247
E33003058,672
E33003059,600
E33003060,351
E33003061,282
E33003062,446
E33003094,319
E33003095,200
E33003096,531
E33003097,282
E33003098,760
E33003099,215
E33003100,194
E33003101,608
E33006499,337
E33006500,367
E33006501,304
E33006502,299
E33006503,237
